Patrick Mahomes,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.8,"$5,300 ",0.14,0.00/0.00,0,0,0,0,0,0,0.39,3.7,0.03,0.57
Josh Adams,RB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.7,"$4,500 ",0.16,0.00/0.00,0,0,0,0.57,2.32,0.02,0.23,1.88,0.01,0.32
Jeff Heuerman,TE,,,,,,,,,,,,
LAC @ DEN GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.7,"$4,200 ",0.17,0.00/0.00,0,0,0,0,0,0,0.37,4.03,0.02,0.63
Byron Pringle,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.7,"$4,600 ",0.15,0.00/0.00,0,0,0,0,0,0,0.31,4.39,0.02,0.51
Troymaine Pope,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.7,"$5,000 ",0.13,0.00/0.00,0,0,0,0.1,0.42,0,0.43,3.37,0.01,0.64
Kerrith Whyte Jr.,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.6,"$5,100 ",0.12,0.00/0.00,0,0,0,0.49,2.01,0.01,0.26,1.9,0.01,0.39
Lance Kendricks,TE,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.6,"$4,400 ",0.14,0.00/0.00,0,0,0,0,0,0,0.31,3.21,0.02,0.54
Maxx Williams,TE,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0.6,"$4,400 ",0.13,0.00/0.00,0,0,0,0,0,0,0.3,2.76,0.02,0.42
T.J. Logan,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.6,"$4,500 ",0.12,0.00/0.00,0,0,0,0.54,2.2,0.02,0.14,1.04,0.01,0.21
Justin Jackson,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.5,"$5,000 ",0.11,0.00/0.00,0,0,0,0.4,1.64,0.01,0.19,1.5,0.01,0.29
Hale Hentges,TE,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.5,"$4,000 ",0.13,0.00/0.00,0,0,0,0,0,0,0.25,2.84,0.02,0.41
De'Lance Turner,RB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.5,"$4,500 ",0.12,0.00/0.00,0,0,0,0.24,0.97,0.01,0.23,1.89,0.01,0.33
Trent Sherfield,WR,,,,,,,,,,,,
LA @ ARI GTD,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0.5,"$4,500 ",0.11,0.00/0.00,0,0,0,0,0,0,0.25,3.36,0.01,0.42
Alec Ingold,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.5,"$4,500 ",0.11,0.00/0.00,0,0,0,0.52,2.1,0.02,0.14,1.04,0,0.19
Jeff Wilson,RB,,,,,,,,,,,,
SF @ BAL GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.5,"$5,000 ",0.1,0.00/0.00,0,0,0,0.38,1.55,0.01,0.17,1.35,0.01,0.24
Jason Moore,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.5,"$4,500 ",0.11,0.00/0.00,0,0,0,0,0,0,0.24,3.18,0.01,0.42
Derek Watt,RB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.4,"$4,500 ",0.1,0.00/0.00,0,0,0,0.09,0.37,0,0.25,2.15,0.01,0.37
Nick Vannett,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.4,"$4,000 ",0.11,0.00/0.00,0,0,0,0,0,0,0.21,1.98,0.02,0.33
Greg Ward,WR,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.4,"$5,300 ",0.07,0.00/0.00,0,0,0,0,0,0,0.19,2.4,0.01,0.33
Troy Fumagalli,TE,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.4,"$4,300 ",0.09,0.00/0.00,0,0,0,0,0,0,0.21,2.12,0.01,0.33
Anthony Sherman,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.4,"$4,500 ",0.08,0.00/0.00,0,0,0,0.41,1.66,0.01,0.09,0.83,0,0.13
Johnny Holton,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.3,"$4,900 ",0.07,0.00/0.00,0,0,0,0.04,0.25,0,0.14,1.74,0.01,0.27
Seth DeValve,TE,,,,,,,,,,,,
TB @ JAC GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.3,"$4,500 ",0.07,0.00/0.00,0,0,0,0,0,0,0.19,1.7,0.01,0.25
Justin Watson,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.3,"$4,500 ",0.06,0.00/0.00,0,0,0,0,0,0,0.13,1.65,0.01,0.23
Damiere Byrd,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0.3,"$4,600 ",0.06,0.00/0.00,0,0,0,0,0,0,0.11,1.41,0.01,0.18
Marquise Goodwin,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.2,"$4,800 ",0.05,0.00/0.00,0,0,0,0,0,0,0.08,1.42,0.01,0.17
Dante Pettis,WR,,,,,,,,,,,,
SF @ BAL GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.2,"$4,700 ",0.05,0.00/0.00,0,0,0,0,0,0,0.1,1.28,0.01,0.17
Stanley Morgan Jr.,WR,,,,,,,,,,,,
NYJ @ CIN GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.2,"$4,500 ",0.05,0.00/0.00,0,0,0,0,0,0,0.1,1.27,0.01,0.18
Trevon Wesco,TE,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.2,"$4,000 ",0.05,0.00/0.00,0,0,0,0.12,0.8,0.01,0.04,0.49,0,0.06
Jordan Scarlett,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.2,"$4,500 ",0.04,0.00/0.00,0,0,0,0.3,1.21,0.01,0,0,0,0
Garrett Celek,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.2,"$4,000 ",0.05,0.00/0.00,0,0,0,0,0,0,0.07,0.86,0.01,0.1
Blake Bell,TE,,,,,,,,,,,,
OAK @ KC GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.2,"$4,000 ",0.04,0.00/0.00,0,0,0,0,0,0,0.05,0.6,0.01,0.08
Mike Thomas,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0.2,"$4,500 ",0.03,0.00/0.00,0,0,0,0,0,0,0.08,1.06,0,0.15
Darwin Thompson,RB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0.07,0.28,0,0.06,0.47,0,0.08
Zach Zenner,RB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0.1,0.4,0,0.05,0.44,0,0.07
Geremy Davis,WR,,,,,,,,,,,,
LAC @ DEN GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.06,0.84,0,0.11
Dontrell Hilliard,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,600 ",0.02,0.00/0.00,0,0,0,0.08,0.33,0,0.05,0.43,0,0.07
Dalyn Dawkins,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0.14,0.58,0,0.02,0.18,0,0.03
Cethan Carter,TE,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.02,0.00/0.00,0,0,0,0,0,0,0.06,0.57,0,0.09
Brandon Zylstra,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.69,0,0.09
Elijhaa Penny,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0.07,0.28,0,0.05,0.4,0,0.08
Damion Ratley,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.56,0,0.07
Damion Willis,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.58,0,0.08
Cody Core,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.56,0,0.08
Mike Davis,RB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0.09,0.33,0,0.04,0.28,0,0.06
Pharaoh Brown,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.5,0,0.07
Dexter Williams,RB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0.11,0.46,0,0.02,0.2,0,0.03
C.J. Board,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.5,0,0.07
Donte Moncrief,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.49,0,0.07
Keelan Doss,WR,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.1,"$4,600 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.53,0,0.07
Ryan Grant,WR,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.45,0,0.07
Chris Moore,WR,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,600 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.45,0,0.06
Marcedes Lewis,TE,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.47,0,0.07
Levine Toilolo,TE,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.49,0,0.07
Drew Sample,TE,,,,,,,,,,,,
NYJ @ CIN OUT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.46,0,0.07
Johnny Mundt,TE,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.02,0.00/0.00,0,0,0,0,0,0,0.05,0.48,0,0.07
Daniel Brown,TE,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,300 ",0.02,0.00/0.00,0,0,0,0,0,0,0.04,0.47,0,0.06
Tyler Ervin,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.01,0.00/0.00,0,0,0,0.05,0.21,0,0.04,0.23,0,0.05
Fred Brown,WR,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.01,0.00/0.00,0,0,0,0,0,0,0.03,0.44,0,0.06
Taywan Taylor,WR,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.01,0.00/0.00,0,0,0,0,0,0,0.03,0.47,0,0.06
Josh Bellamy,WR,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.01,0.00/0.00,0,0,0,0,0,0,0.03,0.35,0,0.05
Chris Manhertz,TE,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.01,0.00/0.00,0,0,0,0,0,0,0.03,0.36,0,0.05
D'Ernest Johnson,RB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.01,0.00/0.00,0,0,0,0.04,0.16,0,0.02,0.2,0,0.04
Khari Blasingame,RB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,500 ",0.01,0.00/0.00,0,0,0,0.05,0.22,0,0.02,0.18,0,0.03
Tanner Hudson,TE,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0.1,"$4,000 ",0.01,0.00/0.00,0,0,0,0,0,0,0.03,0.31,0,0.05
JoJo Natson,WR,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0,"$4,500 ",0.01,0.00/0.00,0,0,0,0,0,0,0.02,0.26,0,0.04
Ashton Dulin,WR,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,500 ",0.01,0.00/0.00,0,0,0,0,0,0,0.02,0.25,0,0.04
Michael Walker,WR,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,500 ",0.01,0.00/0.00,0,0,0,0,0,0,0.02,0.25,0,0.04
Devine Ozigbo,RB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,500 ",0.01,0.00/0.00,0,0,0,0.03,0.11,0,0.01,0.09,0,0.02
Jordan Leggett,TE,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,000 ",0.01,0.00/0.00,0,0,0,0,0,0,0.02,0.23,0,0.04
Brian Hoyer,QB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Colt McCoy,QB,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Josh McCown,QB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Eli Manning,QB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
A.J. Green,WR,,,,,,,,,,,,
NYJ @ CIN GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,600 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Cam Sims,WR,,,,,,,,,,,,
WSH @ CAR,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,500 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Matt Moore,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Tyrod Taylor,QB,,,,,,,,,,,,
LAC @ DEN,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Nick Mullens,QB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Kyle Lauletta,QB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Chad Kelly,QB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Joshua Dobbs,QB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Nate Sudfeld,QB,,,,,,,,,,,,
PHI @ MIA GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Josh Rosen,QB,,,,,,,,,,,,
PHI @ MIA,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Garrett Gilbert,QB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Hunter Renfrow,WR,,,,,,,,,,,,
OAK @ KC GTD,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0,"$5,500 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Tim Boyle,QB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Ryan Finley,QB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,400 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Zach Gentry,TE,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Mason Rudolph,QB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,200 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Gardner Minshew,QB,,,,,,,,,,,,
TB @ JAC,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
C.J. Beathard,QB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
DeShone Kizer,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Case Keenum,QB,,,,,,,,,,,,
WSH @ CAR GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Blake Bortles,QB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Mike Glennon,QB,,,,,,,,,,,,
OAK @ KC,,,,,,,,,,,,,
Sun 4:25pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Alex Tanney,QB,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Robert Griffin III,QB,,,,,,,,,,,,
SF @ BAL,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Marcus Mariota,QB,,,,,,,,,,,,
TEN @ IND,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Paxton Lynch,QB,,,,,,,,,,,,
CLE @ PIT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
James Conner,RB,,,,,,,,,,,,
CLE @ PIT GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$7,100 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Marlon Mack,RB,,,,,,,,,,,,
TEN @ IND GTD,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$7,300 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
David Fales,QB,,,,,,,,,,,,
NYJ @ CIN,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Brett Hundley,QB,,,,,,,,,,,,
LA @ ARI,,,,,,,,,,,,,
Sun 4:05pm,,,,,,,,,,,,,
0,"$6,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Jakeem Grant,WR,,,,,,,,,,,,
PHI @ MIA OUT,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$5,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
Jace Sternberger,TE,,,,,,,,,,,,
GB @ NYG,,,,,,,,,,,,,
Sun 1:00pm,,,,,,,,,,,,,
0,"$4,000 ",0,0.00/0.00,0,0,0,0,0,0,0,0,0,0
